3T_,consecutive fly ID,unique 3T identifier,Bat voucher,Bat family,Bat genus,Bat species epithet,Bat species,Bat identified by,Sex,"Age (J = juvenile, A = adult, SA = subadult)",Reproductive status,Body mass,Forearm,Bat genetic information,Diet,Roosting ecology,Bat flies?,Bat fly family,Bat fly genus,Bat fly species epithet,Bat fly species,Bat fly identified by,Bat fly sex,Bat fly ecomorphology,Bat fly ecology,Bat fly wing,Laboul infection?,Double infection?,Laboul genus 1,Laboul species 1,Position(s) infected 1,Laboul genus 2,Laboul species 2,Position(s) infected 2,Laboul(s) identified by,Country,Territory,Settlement,Location,Open/Close,Latitude,Longitude,Climate zone,Day,Month,Year,Contact <email>,Comments,Screened by,Voucher slides,Isolate,Sequences,Reference
3T_,3554,3T_03554,F_0587,Phyllostomidae,Artibeus,jamaicensis,Artibeus jamaicensis,,F,A,,49,,,frugivore,3.51,Present,Streblidae,Aspidoptera,phyllostomatis,Aspidoptera phyllostomatis,,M,Wing crawler,monoxenous,reduced,uninfected,,,,,,,,,Panama,,,Bohio,,9.204856,-79.82867,Neotropics,,,2014,Thomas Hiller <thomas.hiller85@gmail.com>,F_0587,Danny Haelewaters,,,,
3T_,3555,3T_03555,F_0595,Phyllostomidae,Artibeus,jamaicensis,Artibeus jamaicensis,,F,A,,43,,,frugivore,3.51,Present,Streblidae,Aspidoptera,phyllostomatis,Aspidoptera phyllostomatis,,M,Wing crawler,monoxenous,reduced,uninfected,,,,,,,,,Panama,,,Bohio,,9.204856,-79.82867,Neotropics,,,2014,Thomas Hiller <thomas.hiller85@gmail.com>,F_0595,Danny Haelewaters,,,,
3T_,3556,3T_03556,F_0595,Phyllostomidae,Artibeus,jamaicensis,Artibeus jamaicensis,,F,A,,43,,,frugivore,3.51,Present,Streblidae,Aspidoptera,phyllostomatis,Aspidoptera phyllostomatis,,M,Wing crawler,monoxenous,reduced,uninfected,,,,,,,,,Panama,,,Bohio,,9.204856,-79.82867,Neotropics,,,2014,Thomas Hiller <thomas.hiller85@gmail.com>,F_0595,Danny Haelewaters,,,,
3T_,3557,3T_03557,F_0604,Phyllostomidae,Artibeus,jamaicensis,Artibeus jamaicensis,,F,A,,49,,,frugivore,3.51,Present,Streblidae,Aspidoptera,phyllostomatis,Aspidoptera phyllostomatis,,M,Wing crawler,monoxenous,reduced,uninfected,,,,,,,,,Panama,,,Bohio,,9.204856,-79.82867,Neotropics,,,2014,Thomas Hiller <thomas.hiller85@gmail.com>,F_0604,Danny Haelewaters,,,,
3T_,3558,3T_03558,F_0604,Phyllostomidae,Artibeus,jamaicensis,Artibeus jamaicensis,,F,A,,49,,,frugivore,3.51,Present,Streblidae,Aspidoptera,phyllostomatis,Aspidoptera phyllostomatis,,F,Wing crawler,monoxenous,reduced,uninfected,,,,,,,,,Panama,,,Bohio,,9.204856,-79.82867,Neotropics,,,2014,Thomas Hiller <thomas.hiller85@gmail.com>,F_0604,Danny Haelewaters,,,,
3T_,3559,3T_03559,F_0604,Phyllostomidae,Artibeus,jamaicensis,Artibeus jamaicensis,,F,A,,49,,,frugivore,3.51,Present,Streblidae,Megistopoda,aranea,Megistopoda aranea,,M,Fur runner,monoxenous,reduced,uninfected,,,,,,,,,Panama,,,Bohio,,9.204856,-79.82867,Neotropics,,,2014,Thomas Hiller <thomas.hiller85@gmail.com>,F_0604,Danny Haelewaters,,,,
3T_,3560,3T_03560,F_0604,Phyllostomidae,Artibeus,jamaicensis,Artibeus jamaicensis,,F,A,,49,,,frugivore,3.51,Present,Streblidae,Megistopoda,aranea,Megistopoda aranea,,F,Fur runner,monoxenous,reduced,uninfected,,,,,,,,,Panama,,,Bohio,,9.204856,-79.82867,Neotropics,,,2014,Thomas Hiller <thomas.hiller85@gmail.com>,F_0604,Danny Haelewaters,,,,
3T_,3561,3T_03561,F_0606,Phyllostomidae,Artibeus,jamaicensis,Artibeus jamaicensis,,F,J,,44,,,frugivore,3.51,Present,Streblidae,Megistopoda,aranea,Megistopoda aranea,,F,Fur runner,monoxenous,reduced,uninfected,,,,,,,,,Panama,,,Bohio,,9.204856,-79.82867,Neotropics,,,2014,Thomas Hiller <thomas.hiller85@gmail.com>,F_0606,Danny Haelewaters,,,,
3T_,3562,3T_03562,F_0610,Phyllostomidae,Artibeus,jamaicensis,Artibeus jamaicensis,,F,A,,47,,,frugivore,3.51,Present,Streblidae,Megistopoda,aranea,Megistopoda aranea,,M,Fur runner,monoxenous,reduced,uninfected,,,,,,,,,Panama,,,Bohio,,9.204856,-79.82867,Neotropics,,,2014,Thomas Hiller <thomas.hiller85@gmail.com>,F_0610,Danny Haelewaters,,,,
3T_,3563,3T_03563,F_0611,Phyllostomidae,Artibeus,jamaicensis,Artibeus jamaicensis,,F,A,,50,,,frugivore,3.51,Present,Streblidae,Megistopoda,aranea,Megistopoda aranea,,M,Fur runner,monoxenous,reduced,uninfected,,,,,,,,,Panama,,,"El Giral, Tico Fragment",,9.221424,-79.74065,Neotropics,,,2014,Thomas Hiller <thomas.hiller85@gmail.com>,F_0611,Danny Haelewaters,,,,
3T_,3564,3T_03564,F_0622,Phyllostomidae,Artibeus,jamaicensis,Artibeus jamaicensis,,F,J,,42,,,frugivore,3.51,Present,Streblidae,Megistopoda,aranea,Megistopoda aranea,,F,Fur runner,monoxenous,reduced,uninfected,,,,,,,,,Panama,,,Bohio,,9.204856,-79.82867,Neotropics,,,2014,Thomas Hiller <thomas.hiller85@gmail.com>,F_0622,Danny Haelewaters,,,,
3T_,3565,3T_03565,F_0641,Phyllostomidae,Artibeus,jamaicensis,Artibeus jamaicensis,,F,A,,55,,,frugivore,3.51,Present,Streblidae,Aspidoptera,phyllostomatis,Aspidoptera phyllostomatis,,F,Wing crawler,monoxenous,reduced,uninfected,,,,,,,,,Panama,,,"El Giral, Tico Fragment",,9.221424,-79.74065,Neotropics,,,2014,Thomas Hiller <thomas.hiller85@gmail.com>,F_0641,Danny Haelewaters,,,,
3T_,3566,3T_03566,F_0641,Phyllostomidae,Artibeus,jamaicensis,Artibeus jamaicensis,,F,A,,55,,,frugivore,3.51,Present,Streblidae,Aspidoptera,phyllostomatis,Aspidoptera phyllostomatis,,F,Wing crawler,monoxenous,reduced,uninfected,,,,,,,,,Panama,,,"El Giral, Tico Fragment",,9.221424,-79.74065,Neotropics,,,2014,Thomas Hiller <thomas.hiller85@gmail.com>,F_0641,Danny Haelewaters,,,,
3T_,3567,3T_03567,F_0652,Phyllostomidae,Artibeus,jamaicensis,Artibeus jamaicensis,,F,A,,49,,,frugivore,3.51,Present,Streblidae,Megistopoda,aranea,Megistopoda aranea,,M,Fur runner,monoxenous,reduced,uninfected,,,,,,,,,Panama,,,Bohio,,9.204856,-79.82867,Neotropics,,,2014,Thomas Hiller <thomas.hiller85@gmail.com>,F_0652,Danny Haelewaters,,,,
3T_,3568,3T_03568,F_0652,Phyllostomidae,Artibeus,jamaicensis,Artibeus jamaicensis,,F,A,,49,,,frugivore,3.51,Present,Streblidae,Megistopoda,aranea,Megistopoda aranea,,F,Fur runner,monoxenous,reduced,uninfected,,,,,,,,,Panama,,,Bohio,,9.204856,-79.82867,Neotropics,,,2014,Thomas Hiller <thomas.hiller85@gmail.com>,F_0652,Danny Haelewaters,,,,
3T_,3569,3T_03569,F_0655,Phyllostomidae,Artibeus,jamaicensis,Artibeus jamaicensis,,M,J,,49,,,frugivore,3.51,Present,Streblidae,Aspidoptera,phyllostomatis,Aspidoptera phyllostomatis,,F,Wing crawler,monoxenous,reduced,uninfected,,,,,,,,,Panama,,,Bohio,,9.204856,-79.82867,Neotropics,,,2014,Thomas Hiller <thomas.hiller85@gmail.com>,F_0655,Danny Haelewaters,,,,
3T_,3570,3T_03570,F_0655,Phyllostomidae,Artibeus,jamaicensis,Artibeus jamaicensis,,M,J,,49,,,frugivore,3.51,Present,Streblidae,Megistopoda,aranea,Megistopoda aranea,,M,Fur runner,monoxenous,reduced,uninfected,,,,,,,,,Panama,,,Bohio,,9.204856,-79.82867,Neotropics,,,2014,Thomas Hiller <thomas.hiller85@gmail.com>,F_0655,Danny Haelewaters,,,,
3T_,3571,3T_03571,F_0658,Phyllostomidae,Artibeus,jamaicensis,Artibeus jamaicensis,,F,A,,51,,,frugivore,3.51,Present,Streblidae,Megistopoda,aranea,Megistopoda aranea,,F,Fur runner,monoxenous,reduced,uninfected,,,,,,,,,Panama,,,Bohio,,9.204856,-79.82867,Neotropics,,,2014,Thomas Hiller <thomas.hiller85@gmail.com>,F_0658,Danny Haelewaters,,,,
3T_,3572,3T_03572,F_0665,Phyllostomidae,Artibeus,jamaicensis,Artibeus jamaicensis,,F,A,,47,,,frugivore,3.51,Present,Streblidae,Aspidoptera,phyllostomatis,Aspidoptera phyllostomatis,,M,Wing crawler,monoxenous,reduced,uninfected,,,,,,,,,Panama,,,Bohio,,9.204856,-79.82867,Neotropics,,,2014,Thomas Hiller <thomas.hiller85@gmail.com>,F_0665,Danny Haelewaters,,,,
3T_,3573,3T_03573,F_0666,Phyllostomidae,Artibeus,jamaicensis,Artibeus jamaicensis,,F,A,,48,,,frugivore,3.51,Present,Streblidae,Aspidoptera,phyllostomatis,Aspidoptera phyllostomatis,,M,Wing crawler,monoxenous,reduced,uninfected,,,,,,,,,Panama,,,Bohio,,9.204856,-79.82867,Neotropics,,,2014,Thomas Hiller <thomas.hiller85@gmail.com>,F_0666,Danny Haelewaters,,,,
3T_,3574,3T_03574,F_0667,Phyllostomidae,Artibeus,jamaicensis,Artibeus jamaicensis,,M,J,,44,,,frugivore,3.51,Present,Streblidae,Aspidoptera,phyllostomatis,Aspidoptera phyllostomatis,,F,Wing crawler,monoxenous,reduced,uninfected,,,,,,,,,Panama,,,Bohio,,9.204856,-79.82867,Neotropics,,,2014,Thomas Hiller <thomas.hiller85@gmail.com>,F_0667,Danny Haelewaters,,,,
3T_,3575,3T_03575,F_0667,Phyllostomidae,Artibeus,jamaicensis,Artibeus jamaicensis,,M,J,,44,,,frugivore,3.51,Present,Streblidae,Aspidoptera,phyllostomatis,Aspidoptera phyllostomatis,,F,Wing crawler,monoxenous,reduced,uninfected,,,,,,,,,Panama,,,Bohio,,9.204856,-79.82867,Neotropics,,,2014,Thomas Hiller <thomas.hiller85@gmail.com>,F_0667,Danny Haelewaters,,,,
3T_,3576,3T_03576,F_0667,Phyllostomidae,Artibeus,jamaicensis,Artibeus jamaicensis,,M,J,,44,,,frugivore,3.51,Present,Streblidae,Aspidoptera,phyllostomatis,Aspidoptera phyllostomatis,,F,Wing crawler,monoxenous,reduced,uninfected,,,,,,,,,Panama,,,Bohio,,9.204856,-79.82867,Neotropics,,,2014,Thomas Hiller <thomas.hiller85@gmail.com>,F_0667,Danny Haelewaters,,,,
3T_,3577,3T_03577,F_0669,Phyllostomidae,Artibeus,jamaicensis,Artibeus jamaicensis,,F,A,,48,,,frugivore,3.51,Present,Streblidae,Aspidoptera,phyllostomatis,Aspidoptera phyllostomatis,,F,Wing crawler,monoxenous,reduced,uninfected,,,,,,,,,Panama,,,Bohio,,9.204856,-79.82867,Neotropics,,,2014,Thomas Hiller <thomas.hiller85@gmail.com>,F_0669,Danny Haelewaters,,,,
3T_,3578,3T_03578,F_0669,Phyllostomidae,Artibeus,jamaicensis,Artibeus jamaicensis,,F,A,,48,,,frugivore,3.51,Present,Streblidae,Aspidoptera,phyllostomatis,Aspidoptera phyllostomatis,,F,Wing crawler,monoxenous,reduced,uninfected,,,,,,,,,Panama,,,Bohio,,9.204856,-79.82867,Neotropics,,,2014,Thomas Hiller <thomas.hiller85@gmail.com>,F_0669,Danny Haelewaters,,,,
3T_,3579,3T_03579,F_0669,Phyllostomidae,Artibeus,jamaicensis,Artibeus jamaicensis,,F,A,,48,,,frugivore,3.51,Present,Streblidae,Aspidoptera,phyllostomatis,Aspidoptera phyllostomatis,,F,Wing crawler,monoxenous,reduced,uninfected,,,,,,,,,Panama,,,Bohio,,9.204856,-79.82867,Neotropics,,,2014,Thomas Hiller <thomas.hiller85@gmail.com>,F_0669,Danny Haelewaters,,,,
3T_,3580,3T_03580,F_0671,Phyllostomidae,Artibeus,jamaicensis,Artibeus jamaicensis,,M,A,,45,,,frugivore,3.51,Present,Streblidae,Megistopoda,aranea,Megistopoda aranea,,M,Fur runner,monoxenous,reduced,uninfected,,,,,,,,,Panama,,,Bohio,,9.204856,-79.82867,Neotropics,,,2014,Thomas Hiller <thomas.hiller85@gmail.com>,F_0671,Danny Haelewaters,,,,
3T_,3581,3T_03581,F_0678,Phyllostomidae,Artibeus,jamaicensis,Artibeus jamaicensis,,F,A,,56,,,frugivore,3.51,Present,Streblidae,Aspidoptera,phyllostomatis,Aspidoptera phyllostomatis,,M,Wing crawler,monoxenous,reduced,uninfected,,,,,,,,,Panama,,,Bohio,,9.204856,-79.82867,Neotropics,,,2014,Thomas Hiller <thomas.hiller85@gmail.com>,F_0678,Danny Haelewaters,,,,
3T_,3582,3T_03582,F_0678,Phyllostomidae,Artibeus,jamaicensis,Artibeus jamaicensis,,F,A,,56,,,frugivore,3.51,Present,Streblidae,Aspidoptera,phyllostomatis,Aspidoptera phyllostomatis,,M,Wing crawler,monoxenous,reduced,uninfected,,,,,,,,,Panama,,,Bohio,,9.204856,-79.82867,Neotropics,,,2014,Thomas Hiller <thomas.hiller85@gmail.com>,F_0678,Danny Haelewaters,,,,
3T_,3583,3T_03583,F_0678,Phyllostomidae,Artibeus,jamaicensis,Artibeus jamaicensis,,F,A,,56,,,frugivore,3.51,Present,Streblidae,Megistopoda,aranea,Megistopoda aranea,,M,Fur runner,monoxenous,reduced,uninfected,,,,,,,,,Panama,,,Bohio,,9.204856,-79.82867,Neotropics,,,2014,Thomas Hiller <thomas.hiller85@gmail.com>,F_0678,Danny Haelewaters,,,,
3T_,3584,3T_03584,F_0680,Phyllostomidae,Artibeus,jamaicensis,Artibeus jamaicensis,,M,J,,50,,,frugivore,3.51,Present,Streblidae,Aspidoptera,phyllostomatis,Aspidoptera phyllostomatis,,M,Wing crawler,monoxenous,reduced,uninfected,,,,,,,,,Panama,,,Bohio,,9.204856,-79.82867,Neotropics,,,2014,Thomas Hiller <thomas.hiller85@gmail.com>,F_0680,Danny Haelewaters,,,,
3T_,3585,3T_03585,F_0680,Phyllostomidae,Artibeus,jamaicensis,Artibeus jamaicensis,,M,J,,50,,,frugivore,3.51,Present,Streblidae,Aspidoptera,phyllostomatis,Aspidoptera phyllostomatis,,M,Wing crawler,monoxenous,reduced,uninfected,,,,,,,,,Panama,,,Bohio,,9.204856,-79.82867,Neotropics,,,2014,Thomas Hiller <thomas.hiller85@gmail.com>,F_0680,Danny Haelewaters,,,,
3T_,3586,3T_03586,F_0680,Phyllostomidae,Artibeus,jamaicensis,Artibeus jamaicensis,,M,J,,50,,,frugivore,3.51,Present,Streblidae,Aspidoptera,phyllostomatis,Aspidoptera phyllostomatis,,M,Wing crawler,monoxenous,reduced,uninfected,,,,,,,,,Panama,,,Bohio,,9.204856,-79.82867,Neotropics,,,2014,Thomas Hiller <thomas.hiller85@gmail.com>,F_0680,Danny Haelewaters,,,,
3T_,3587,3T_03587,F_0680,Phyllostomidae,Artibeus,jamaicensis,Artibeus jamaicensis,,M,J,,50,,,frugivore,3.51,Present,Streblidae,Aspidoptera,phyllostomatis,Aspidoptera phyllostomatis,,F,Wing crawler,monoxenous,reduced,uninfected,,,,,,,,,Panama,,,Bohio,,9.204856,-79.82867,Neotropics,,,2014,Thomas Hiller <thomas.hiller85@gmail.com>,F_0680,Danny Haelewaters,,,,
3T_,3588,3T_03588,F_0680,Phyllostomidae,Artibeus,jamaicensis,Artibeus jamaicensis,,M,J,,50,,,frugivore,3.51,Present,Streblidae,Aspidoptera,phyllostomatis,Aspidoptera phyllostomatis,,F,Wing crawler,monoxenous,reduced,uninfected,,,,,,,,,Panama,,,Bohio,,9.204856,-79.82867,Neotropics,,,2014,Thomas Hiller <thomas.hiller85@gmail.com>,F_0680,Danny Haelewaters,,,,
3T_,3589,3T_03589,F_0680,Phyllostomidae,Artibeus,jamaicensis,Artibeus jamaicensis,,M,J,,50,,,frugivore,3.51,Present,Streblidae,Aspidoptera,phyllostomatis,Aspidoptera phyllostomatis,,F,Wing crawler,monoxenous,reduced,uninfected,,,,,,,,,Panama,,,Bohio,,9.204856,-79.82867,Neotropics,,,2014,Thomas Hiller <thomas.hiller85@gmail.com>,F_0680,Danny Haelewaters,,,,
3T_,3590,3T_03590,F_0680,Phyllostomidae,Artibeus,jamaicensis,Artibeus jamaicensis,,M,J,,50,,,frugivore,3.51,Present,Streblidae,Aspidoptera,phyllostomatis,Aspidoptera phyllostomatis,,F,Wing crawler,monoxenous,reduced,uninfected,,,,,,,,,Panama,,,Bohio,,9.204856,-79.82867,Neotropics,,,2014,Thomas Hiller <thomas.hiller85@gmail.com>,F_0680,Danny Haelewaters,,,,
3T_,3591,3T_03591,F_0680,Phyllostomidae,Artibeus,jamaicensis,Artibeus jamaicensis,,M,J,,50,,,frugivore,3.51,Present,Streblidae,Aspidoptera,phyllostomatis,Aspidoptera phyllostomatis,,F,Wing crawler,monoxenous,reduced,uninfected,,,,,,,,,Panama,,,Bohio,,9.204856,-79.82867,Neotropics,,,2014,Thomas Hiller <thomas.hiller85@gmail.com>,F_0680,Danny Haelewaters,,,,
3T_,3592,3T_03592,F_0680,Phyllostomidae,Artibeus,jamaicensis,Artibeus jamaicensis,,M,J,,50,,,frugivore,3.51,Present,Streblidae,Megistopoda,aranea,Megistopoda aranea,,M,Fur runner,monoxenous,reduced,uninfected,,,,,,,,,Panama,,,Bohio,,9.204856,-79.82867,Neotropics,,,2014,Thomas Hiller <thomas.hiller85@gmail.com>,F_0680,Danny Haelewaters,,,,
3T_,3593,3T_03593,F_0680,Phyllostomidae,Artibeus,jamaicensis,Artibeus jamaicensis,,M,J,,50,,,frugivore,3.51,Present,Streblidae,Megistopoda,aranea,Megistopoda aranea,,M,Fur runner,monoxenous,reduced,uninfected,,,,,,,,,Panama,,,Bohio,,9.204856,-79.82867,Neotropics,,,2014,Thomas Hiller <thomas.hiller85@gmail.com>,F_0680,Danny Haelewaters,,,,
3T_,3594,3T_03594,WP1_0329,Phyllostomidae,Artibeus,jamaicensis,Artibeus jamaicensis,,F,A,,51,,,frugivore,3.51,Present,Streblidae,Megistopoda,aranea,Megistopoda aranea,,M,Fur runner,monoxenous,reduced,uninfected,,,,,,,,,Panama,,,Gigante,,9.126721,-79.857863,Neotropics,,,2014,Thomas Hiller <thomas.hiller85@gmail.com>,WP1_0329,Danny Haelewaters,,,,
3T_,3595,3T_03595,F_0581,Phyllostomidae,Artibeus,jamaicensis,Artibeus jamaicensis,,M,J,,45,,,frugivore,3.51,Present,Streblidae,Aspidoptera,phyllostomatis,Aspidoptera phyllostomatis,,M,Wing crawler,monoxenous,reduced,uninfected,,,,,,,,,Panama,,,Frijoles,,9.161019,-79.80245,Neotropics,,,26.09.2014,Thomas Hiller <thomas.hiller85@gmail.com>,F_0581,Danny Haelewaters,,,,
3T_,3596,3T_03596,F_0391,Phyllostomidae,Artibeus,jamaicensis,Artibeus jamaicensis,,F,A,,46,,,frugivore,3.51,Present,Streblidae,Megistopoda,aranea,Megistopoda aranea,,M,Fur runner,monoxenous,reduced,uninfected,,,,,,,,,Panama,,,Pato Horqueta,,9.207909,-79.90814,Neotropics,,,25.08.2014,Thomas Hiller <thomas.hiller85@gmail.com>,F_0391,Danny Haelewaters,,,,
3T_,3597,3T_03597,F_0687,Phyllostomidae,Artibeus,jamaicensis,Artibeus jamaicensis,,M,J,,46,,,frugivore,3.51,Present,Streblidae,Megistopoda,aranea,Megistopoda aranea,,F,Fur runner,monoxenous,reduced,uninfected,,,,,,,,,Panama,,,Frijoles,,9.161019,-79.80245,Neotropics,,,26.09.2014,Thomas Hiller <thomas.hiller85@gmail.com>,F_0687,Danny Haelewaters,,,,
3T_,3598,3T_03598,F_0464,Phyllostomidae,Artibeus,jamaicensis,Artibeus jamaicensis,,M,A,,49,,,frugivore,3.51,Present,Streblidae,Aspidoptera,phyllostomatis,Aspidoptera phyllostomatis,,F,Wing crawler,monoxenous,reduced,uninfected,,,,,,,,,Panama,,,Gigante,,9.126721,-79.857863,Neotropics,,,17.08.2014,Thomas Hiller <thomas.hiller85@gmail.com>,F_0464,Danny Haelewaters,,,,
3T_,3599,3T_03599,F_0452,Phyllostomidae,Artibeus,jamaicensis,Artibeus jamaicensis,,M,J,,42,,,frugivore,3.51,Present,Streblidae,Aspidoptera,phyllostomatis,Aspidoptera phyllostomatis,,M,Wing crawler,monoxenous,reduced,uninfected,,,,,,,,,Panama,,,Pato Horqueta,,9.207909,-79.90814,Neotropics,,,25.08.2014,Thomas Hiller <thomas.hiller85@gmail.com>,F_0452,Danny Haelewaters,,,,
3T_,3600,3T_03600,P_1606,,NA,,NA,,NA,NA,,NA,,,NA,NA,Present,Streblidae,Megistopoda,aranea,Megistopoda aranea,,indet.,Fur runner,monoxenous,reduced,uninfected,,,,,,,,,Panama,,,NA,,,,Neotropics,,,NA,Thomas Hiller <thomas.hiller85@gmail.com>,P_1606,Danny Haelewaters,,,,
3T_,3601,3T_03601,P_1679,,NA,,NA,,NA,NA,,NA,,,NA,NA,Present,Streblidae,Megistopoda,aranea,Megistopoda aranea,,F,Fur runner,monoxenous,reduced,uninfected,,,,,,,,,Panama,,,NA,,,,Neotropics,,,NA,Thomas Hiller <thomas.hiller85@gmail.com>,P_1679,Danny Haelewaters,,,,
3T_,3602,3T_03602,F_0438,Phyllostomidae,Lophostoma,silvicolum,Lophostoma silvicolum,,F,A,,32,,,insectivore,2,Present,Streblidae,Trichobius,silvicolae,Trichobius silvicolae,,M,Wing crawler,monoxenous,full developed,uninfected,,,,,,,,,Panama,,,Frijoles,,9.161019,-79.80245,Neotropics,,,26.09.2014,Thomas Hiller <thomas.hiller85@gmail.com>,F_0438,Danny Haelewaters,,,,
3T_,3603,3T_03603,F_0438,Phyllostomidae,Lophostoma,silvicolum,Lophostoma silvicolum,,F,A,,32,,,insectivore,2,Present,Streblidae,Trichobius,silvicolae,Trichobius silvicolae,,F,Wing crawler,monoxenous,full developed,uninfected,,,,,,,,,Panama,,,Frijoles,,9.161019,-79.80245,Neotropics,,,26.09.2014,Thomas Hiller <thomas.hiller85@gmail.com>,F_0438,Danny Haelewaters,,,,
3T_,3604,3T_03604,F_0438,Phyllostomidae,Lophostoma,silvicolum,Lophostoma silvicolum,,F,A,,32,,,insectivore,2,Present,Streblidae,Mastoptera,cf. minuta,Mastoptera cf. minuta,,F,Wing crawler,monoxenous,reduced,infected,,Laboulbeniales sp.,,abdomen dorsal 8 thalli,,,,,Panama,,,Frijoles,,9.161019,-79.80245,Neotropics,,,26.09.2014,Thomas Hiller <thomas.hiller85@gmail.com>,F_0438,Danny Haelewaters,,,,
3T_,3605,3T_03605,F_0438,Phyllostomidae,Lophostoma,silvicolum,Lophostoma silvicolum,,F,A,,32,,,insectivore,2,Present,Streblidae,Mastoptera,cf. minuta,Mastoptera cf. minuta,,F,Wing crawler,monoxenous,reduced,uninfected,,,,,,,,,Panama,,,Frijoles,,9.161019,-79.80245,Neotropics,,,26.09.2014,Thomas Hiller <thomas.hiller85@gmail.com>,F_0438,Danny Haelewaters,,,,
3T_,3606,3T_03606,F_0438,Phyllostomidae,Lophostoma,silvicolum,Lophostoma silvicolum,,F,A,,32,,,insectivore,2,Present,Streblidae,Mastoptera,cf. minuta,Mastoptera cf. minuta,,F,Wing crawler,monoxenous,reduced,uninfected,,,,,,,,,Panama,,,Frijoles,,9.161019,-79.80245,Neotropics,,,26.09.2014,Thomas Hiller <thomas.hiller85@gmail.com>,F_0438,Danny Haelewaters,,,,
3T_,3607,3T_03607,F_0438,Phyllostomidae,Lophostoma,silvicolum,Lophostoma silvicolum,,F,A,,32,,,insectivore,2,Present,Streblidae,Mastoptera,cf. minuta,Mastoptera cf. minuta,,F,Wing crawler,monoxenous,reduced,uninfected,,,,,,,,,Panama,,,Frijoles,,9.161019,-79.80245,Neotropics,,,26.09.2014,Thomas Hiller <thomas.hiller85@gmail.com>,F_0438,Danny Haelewaters,,,,
3T_,3608,3T_03608,F_0438,Phyllostomidae,Lophostoma,silvicolum,Lophostoma silvicolum,,F,A,,32,,,insectivore,2,Present,Streblidae,Mastoptera,cf. minuta,Mastoptera cf. minuta,,M,Wing crawler,monoxenous,reduced,infected,,Laboulbeniales sp.,,ventral small thalli,,,,,Panama,,,Frijoles,,9.161019,-79.80245,Neotropics,,,26.09.2014,Thomas Hiller <thomas.hiller85@gmail.com>,F_0438,Danny Haelewaters,,,,
3T_,3609,3T_03609,F_0438,Phyllostomidae,Lophostoma,silvicolum,Lophostoma silvicolum,,F,A,,32,,,insectivore,2,Present,Streblidae,Mastoptera,cf. minuta,Mastoptera cf. minuta,,M,Wing crawler,monoxenous,reduced,infected,,Laboulbeniales sp.,,ventral small thalli,,,,,Panama,,,Frijoles,,9.161019,-79.80245,Neotropics,,,26.09.2014,Thomas Hiller <thomas.hiller85@gmail.com>,F_0438,Danny Haelewaters,,,,
3T_,3610,3T_03610,F_0438,Phyllostomidae,Lophostoma,silvicolum,Lophostoma silvicolum,,F,A,,32,,,insectivore,2,Present,Streblidae,Mastoptera,cf. minuta,Mastoptera cf. minuta,,M,Wing crawler,monoxenous,reduced,infected,,Laboulbeniales sp.,,ventral small thalli,,,,,Panama,,,Frijoles,,9.161019,-79.80245,Neotropics,,,26.09.2014,Thomas Hiller <thomas.hiller85@gmail.com>,F_0438,Danny Haelewaters,,,,
3T_,3611,3T_03611,F_0438,Phyllostomidae,Lophostoma,silvicolum,Lophostoma silvicolum,,F,A,,32,,,insectivore,2,Present,Streblidae,Mastoptera,cf. minuta,Mastoptera cf. minuta,,M,Wing crawler,monoxenous,reduced,uninfected,,,,,,,,,Panama,,,Frijoles,,9.161019,-79.80245,Neotropics,,,26.09.2014,Thomas Hiller <thomas.hiller85@gmail.com>,F_0438,Danny Haelewaters,,,,
3T_,3612,3T_03612,F_0741,Phyllostomidae,Trachops,cirrhosus,Trachops cirrhosus,,F,A,,29,,,animalivore,4.86,Present,Streblidae,Strebla,mirabilis,Strebla mirabilis,,F,Fur swimmer,polyxenous,full developed,uninfected,,,,,,,,,Panama,,,Bohio,,9.204856,-79.82867,Neotropics,,,27.10.2014,Thomas Hiller <thomas.hiller85@gmail.com>,F_0741,Danny Haelewaters,,,,
3T_,3613,3T_03613,F_0741,Phyllostomidae,Trachops,cirrhosus,Trachops cirrhosus,,F,A,,29,,,animalivore,4.86,Present,Streblidae,Trichobius,dugesioides,Trichobius dugesioides,,M,Wing crawler,oligoxenous,full developed,uninfected,,,,,,,,,Panama,,,Bohio,,9.204856,-79.82867,Neotropics,,,27.10.2014,Thomas Hiller <thomas.hiller85@gmail.com>,F_0741,Danny Haelewaters,,,,
3T_,3614,3T_03614,F_0741,Phyllostomidae,Trachops,cirrhosus,Trachops cirrhosus,,F,A,,29,,,animalivore,4.86,Present,Streblidae,Trichobius,dugesioides,Trichobius dugesioides,,M,Wing crawler,oligoxenous,full developed,uninfected,,,,,,,,,Panama,,,Bohio,,9.204856,-79.82867,Neotropics,,,27.10.2014,Thomas Hiller <thomas.hiller85@gmail.com>,F_0741,Danny Haelewaters,,,,
3T_,3615,3T_03615,F_0741,Phyllostomidae,Trachops,cirrhosus,Trachops cirrhosus,,F,A,,29,,,animalivore,4.86,Present,Streblidae,Trichobius,dugesioides,Trichobius dugesioides,,M,Wing crawler,oligoxenous,full developed,uninfected,,,,,,,,,Panama,,,Bohio,,9.204856,-79.82867,Neotropics,,,27.10.2014,Thomas Hiller <thomas.hiller85@gmail.com>,F_0741,Danny Haelewaters,,,,
